	start_time	end_time	dayOfWeek	size
907	11.0	12.333333333333334	TuTh     	21
908	11.0	11.833333333333334	MWF    	31
909	9.5	10.833333333333334	TuTh     	18
910	12.5	13.833333333333334	TuTh     	20
911	9.5	10.833333333333334	TuTh     	38
912	11.0	12.333333333333334	TuTh     	23
913	9.5	10.833333333333334	TuTh     	19
914	15.5	16.833333333333332	TuTh     	11
915	9.5	10.833333333333334	TuTh     	17
916	14.0	15.333333333333334	TuTh     	17
917	14.0	15.333333333333334	TuTh     	12
918	12.5	13.833333333333334	TuTh     	16
919	11.0	12.333333333333334	TuTh     	16
920	9.0	9.833333333333334	MWF    	12
921	10.0	10.833333333333334	MWF    	11
922	11.0	11.833333333333334	MWF    	11
923	12.0	12.833333333333334	MWF    	10
924	9.5	10.833333333333334	TuTh     	21
925	11.0	12.333333333333334	TuTh     	24
926	10.0	10.833333333333334	MWF    	13
927	13.0	13.833333333333334	MWF    	12
928	11.0	12.333333333333334	TuTh     	27
929	15.5	16.833333333333332	TuTh     	11
930	12.0	12.833333333333334	MWF    	8
931	14.0	15.333333333333334	TuTh     	8
932	8.0	8.833333333333334	MWF    	14
933	9.0	9.833333333333334	MWF    	12
934	10.0	10.833333333333334	MWF    	11
935	11.0	11.833333333333334	MWF    	12
936	12.0	12.833333333333334	MWF    	13
937	13.0	13.833333333333334	MWF    	10
938	14.0	14.833333333333334	MWF    	12
939	15.0	15.833333333333334	MWF    	13
940	16.0	16.833333333333332	MWF    	12
941	9.0	9.833333333333334	MWF    	6
942	13.0	13.833333333333334	MWF    	11
943	9.5	10.833333333333334	TuTh     	29
944	11.0	12.333333333333334	TuTh     	32
945	12.5	13.833333333333334	TuTh     	31
946	14.0	15.333333333333334	TuTh     	34
947	8.0	8.833333333333334	MWF    	14
948	9.0	9.833333333333334	MWF    	13
949	10.0	10.833333333333334	MWF    	13
950	11.0	11.833333333333334	MWF    	11
951	12.0	12.833333333333334	MWF    	14
952	14.0	14.833333333333334	MWF    	14
953	15.0	15.833333333333334	MWF    	14
954	16.0	16.833333333333332	MWF    	11
955	9.5	10.833333333333334	TuTh     	27
956	11.0	12.333333333333334	TuTh     	31
957	12.5	13.833333333333334	TuTh     	32
958	14.0	15.333333333333334	TuTh     	27
959	15.5	16.833333333333332	TuTh     	32
960	8.0	8.833333333333334	MWF    	11
961	9.0	9.833333333333334	MWF    	15
962	9.0	9.833333333333334	MWF    	14
963	10.0	10.833333333333334	MWF    	15
964	11.0	11.833333333333334	MWF    	14
965	12.0	12.833333333333334	MWF    	15
966	13.0	13.833333333333334	MWF    	15
967	13.0	13.833333333333334	MWF    	13
968	14.0	14.833333333333334	MWF    	10
969	15.0	15.833333333333334	MWF    	14
970	16.0	16.833333333333332	MWF    	13
971	8.0	9.333333333333334	TuTh     	32
972	9.5	10.833333333333334	TuTh     	28
973	12.5	13.833333333333334	TuTh     	31
974	14.0	15.333333333333334	TuTh     	32
975	15.5	16.833333333333332	TuTh     	26
976	17.0	18.333333333333332	TuTh     	27
977	12.0	12.833333333333334	MW     	8
978	13.0	13.833333333333334	MW     	7
979	14.0	14.833333333333334	MW     	10
980	8.0	8.833333333333334	MWF    	14
981	9.0	9.833333333333334	MWF    	12
982	10.0	10.833333333333334	MWF    	11
983	11.0	11.833333333333334	MWF    	12
984	12.0	12.833333333333334	MWF    	13
985	13.0	13.833333333333334	MWF    	10
986	14.0	14.833333333333334	MWF    	12
987	15.0	15.833333333333334	MWF    	13
988	16.0	16.833333333333332	MWF    	12
989	9.0	9.833333333333334	MWF    	6
990	13.0	13.833333333333334	MWF    	11
991	9.5	10.833333333333334	TuTh     	29
992	11.0	12.333333333333334	TuTh     	32
993	12.5	13.833333333333334	TuTh     	31
994	14.0	15.333333333333334	TuTh     	34
995	8.0	8.833333333333334	MWF    	14
996	9.0	9.833333333333334	MWF    	13
997	10.0	10.833333333333334	MWF    	13
998	11.0	11.833333333333334	MWF    	11
999	12.0	12.833333333333334	MWF    	14
1000	14.0	14.833333333333334	MWF    	14
1001	15.0	15.833333333333334	MWF    	14
1002	16.0	16.833333333333332	MWF    	11
1003	9.5	10.833333333333334	TuTh     	27
1004	11.0	12.333333333333334	TuTh     	31
1005	12.5	13.833333333333334	TuTh     	32
1006	14.0	15.333333333333334	TuTh     	27
1007	15.5	16.833333333333332	TuTh     	32
1008	8.0	8.833333333333334	MWF    	11
1009	9.0	9.833333333333334	MWF    	15
1010	9.0	9.833333333333334	MWF    	14
1011	10.0	10.833333333333334	MWF    	15
1012	11.0	11.833333333333334	MWF    	14
1013	12.0	12.833333333333334	MWF    	15
1014	13.0	13.833333333333334	MWF    	15
1015	13.0	13.833333333333334	MWF    	13
1016	14.0	14.833333333333334	MWF    	10
1017	15.0	15.833333333333334	MWF    	14
1018	16.0	16.833333333333332	MWF    	13
1019	8.0	9.333333333333334	TuTh     	32
1020	9.5	10.833333333333334	TuTh     	28
1021	12.5	13.833333333333334	TuTh     	31
1022	14.0	15.333333333333334	TuTh     	32
1023	15.5	16.833333333333332	TuTh     	26
1024	17.0	18.333333333333332	TuTh     	27
1025	12.0	12.833333333333334	MW     	8
1026	13.0	13.833333333333334	MW     	7
1027	14.0	14.833333333333334	MW     	10
1028	9.0	9.833333333333334	Tu      	17
1029	10.0	10.833333333333334	Tu      	13
1030	14.0	14.833333333333334	MWF    	16
1031	15.5	16.833333333333332	TuTh     	10
1032	8.5	9.333333333333334	Th      	19
1033	11.0	12.333333333333334	TuTh     	9
1034	12.0	12.833333333333334	Tu      	17
1035	11.0	11.833333333333334	MWF    	5
1036	8.0	8.833333333333334	MWF    	13
1037	9.0	9.833333333333334	MWF    	12
1038	10.0	10.833333333333334	MWF    	11
1039	11.0	11.833333333333334	MWF    	12
1040	12.0	12.833333333333334	MWF    	11
1041	13.0	13.833333333333334	MWF    	13
1042	12.0	12.833333333333334	MWF    	8
1043	11.0	12.333333333333334	TuTh     	28
1044	12.5	13.833333333333334	TuTh     	22
1045	14.0	15.333333333333334	TuTh     	29
1046	12.0	12.833333333333334	MWF    	12
1047	13.0	13.833333333333334	MWF    	13
1048	14.0	14.833333333333334	MWF    	12
1049	11.0	12.333333333333334	TuTh     	26
1050	12.5	13.833333333333334	TuTh     	10
1051	9.0	9.833333333333334	MWF    	13
1052	10.0	10.833333333333334	MWF    	13
1053	11.0	11.833333333333334	MWF    	13
1054	14.0	14.833333333333334	MWF    	13
1055	9.5	10.833333333333334	TuTh     	22
1056	12.5	13.833333333333334	TuTh     	30
1057	9.0	9.833333333333334	TuTh     	27
1058	10.0	10.833333333333334	TuTh     	26
1059	11.0	11.833333333333334	TuTh     	25
1060	12.0	12.833333333333334	TuTh     	22
1061	13.0	13.833333333333334	TuTh     	26
1062	14.0	14.833333333333334	TuTh     	25
1063	15.0	15.833333333333334	TuTh     	21
1064	15.0	15.833333333333334	TuTh     	19
1065	13.0	13.833333333333334	TuTh     	24
1066	14.0	14.833333333333334	TuTh     	24
1067	16.0	16.833333333333332	TuTh     	24
1068	17.0	17.833333333333332	MTuWTh   	14
1069	15.0	15.833333333333334	MWF    	27
1070	11.0	11.833333333333334	MWF    	32
1071	12.0	12.833333333333334	MWF    	16
1072	14.0	14.833333333333334	MWF    	9
1073	11.0	11.833333333333334	MW     	16
1074	13.0	13.833333333333334	MW     	22
1075	15.5	16.333333333333332	TuTh     	5
1076	13.0	13.833333333333334	MWF    	7
1077	11.0	11.833333333333334	Tu      	15
1078	12.0	12.833333333333334	Tu      	20
1079	11.0	11.833333333333334	Tu      	12
1080	11.0	11.833333333333334	Th      	19
1081	12.0	12.833333333333334	Th      	20
1082	13.0	13.833333333333334	MWF    	20
1083	10.0	10.833333333333334	MWF    	24
1084	9.0	9.833333333333334	MWF    	15
1085	11.0	11.833333333333334	MWF    	13
1086	11.0	12.333333333333334	TuTh     	15
1087	12.5	13.833333333333334	TuTh     	16
1088	9.5	10.833333333333334	TuTh     	11
1089	13.0	13.833333333333334	F      	26
1090	10.0	10.833333333333334	W      	31
1091	11.0	11.833333333333334	W      	29
1092	10.0	10.833333333333334	M      	19
1093	11.0	11.833333333333334	M      	17
1094	13.0	13.833333333333334	M      	28
1095	9.5	10.833333333333334	TuTh     	15
1096	12.5	13.833333333333334	TuTh     	11
1097	14.0	15.333333333333334	MW     	17
1098	11.0	12.333333333333334	TuTh     	22
1099	12.5	13.833333333333334	MW     	9
1100	9.5	10.833333333333334	TuTh     	13
1101	10.0	10.833333333333334	Th      	29
1102	11.0	11.833333333333334	Th      	30
1103	9.0	9.833333333333334	Th      	17
1104	10.0	10.833333333333334	F      	29
1105	11.0	11.833333333333334	F      	31
1106	12.0	12.833333333333334	F      	31
1107	13.0	13.833333333333334	F      	33
1108	10.0	10.833333333333334	MWF    	12
1109	18.5	19.833333333333332	TuTh     	21
1110	17.0	18.333333333333332	TuTh     	12
1111	17.0	19.833333333333332	M      	20
1112	11.0	11.833333333333334	MWF    	25
1113	15.5	16.833333333333332	TuTh     	52
1114	12.5	13.833333333333334	TuTh     	20
1115	15.0	15.833333333333334	Th      	15
1116	12.0	12.833333333333334	MWF    	47
1117	11.0	11.833333333333334	W      	18
1118	14.0	14.833333333333334	W      	16
1119	15.5	16.833333333333332	TuTh     	17
1120	14.0	15.333333333333334	TuTh     	14
1121	11.0	12.333333333333334	TuTh     	59
1122	17.0	19.833333333333332	F      	17
1123	12.5	13.833333333333334	TuTh     	13
1124	9.0	9.833333333333334	W      	26
1125	13.0	13.833333333333334	Tu      	28
1126	14.0	14.833333333333334	Tu      	29
1127	14.0	14.833333333333334	Tu      	30
1128	9.0	9.833333333333334	W      	29
1129	13.0	13.833333333333334	W      	29
1130	10.0	10.833333333333334	M      	30
1131	11.0	11.833333333333334	M      	30
1132	14.0	14.833333333333334	M      	30
1133	15.0	15.833333333333334	Tu      	30
1134	16.0	16.833333333333332	Tu      	29
1135	15.0	15.833333333333334	W      	29
1136	9.0	9.833333333333334	Tu      	30
1137	10.0	10.833333333333334	Tu      	30
1138	11.0	11.833333333333334	Tu      	30
1139	8.0	8.833333333333334	W      	30
1140	11.0	11.833333333333334	W      	30
1141	12.0	12.833333333333334	M      	29
1142	10.0	10.833333333333334	W      	26
1143	11.0	11.833333333333334	W      	21
1144	10.0	10.833333333333334	W      	24
1145	11.0	11.833333333333334	W      	16
1146	11.0	11.833333333333334	M      	26
1147	12.0	12.833333333333334	M      	29
1148	12.0	12.833333333333334	M      	29
1149	13.0	13.833333333333334	M      	28
1150	14.0	14.833333333333334	M      	28
1151	15.0	15.833333333333334	M      	27
1152	11.0	11.833333333333334	W      	25
1153	12.0	12.833333333333334	W      	27
1154	12.0	12.833333333333334	Tu      	28
1155	13.0	13.833333333333334	Tu      	28
1156	14.0	14.833333333333334	Tu      	29
1157	15.0	15.833333333333334	Tu      	23
1158	9.0	9.833333333333334	Tu      	24
1159	10.0	10.833333333333334	Tu      	30
1160	11.0	11.833333333333334	Tu      	29
1161	10.0	10.833333333333334	Tu      	26
1162	11.0	11.833333333333334	Tu      	26
1163	16.0	16.833333333333332	W      	23
1164	12.0	12.833333333333334	W      	30
1165	13.0	13.833333333333334	W      	28
1166	14.0	14.833333333333334	W      	23
1167	15.0	15.833333333333334	W      	28
1168	17.0	17.833333333333332	Th      	35
1169	17.0	17.833333333333332	Th      	35
1170	18.0	18.833333333333332	Th      	31
1171	19.0	19.833333333333332	Th      	30
1172	20.0	20.833333333333332	Th      	32
1173	14.0	14.833333333333334	Tu      	35
1174	16.0	16.833333333333332	Tu      	35
1175	18.0	18.833333333333332	Tu      	34
1176	19.0	19.833333333333332	Tu      	36
1177	20.0	20.833333333333332	Tu      	35
1178	21.0	21.833333333333332	Tu      	35
1179	18.0	18.833333333333332	Tu      	30
1180	21.0	21.833333333333332	Tu      	31
1181	13.0	13.833333333333334	Tu      	35
1182	14.0	14.833333333333334	Tu      	33
1183	15.0	15.833333333333334	Tu      	37
1184	16.0	16.833333333333332	Tu      	34
1185	17.0	17.833333333333332	Tu      	35
1186	18.0	18.833333333333332	Tu      	32
1187	19.0	19.833333333333332	Tu      	30
1188	20.0	20.833333333333332	Tu      	24
1189	14.0	14.833333333333334	Th      	33
1190	15.0	15.833333333333334	Th      	35
1191	16.0	16.833333333333332	Th      	35
1192	17.0	17.833333333333332	Th      	33
1193	18.0	18.833333333333332	Th      	35
1194	19.0	19.833333333333332	Th      	31
1195	20.0	20.833333333333332	Th      	33
1196	21.0	21.833333333333332	Th      	29
1197	20.0	20.833333333333332	Th      	20
1198	14.0	14.833333333333334	Th      	30
1199	19.0	19.833333333333332	Th      	32
1200	20.0	20.833333333333332	Th      	23
1201	21.0	21.833333333333332	Th      	31
1202	14.0	14.833333333333334	Tu      	35
1203	15.0	15.833333333333334	Tu      	36
1204	17.0	17.833333333333332	Tu      	36
1205	19.0	19.833333333333332	Tu      	34
1206	20.0	20.833333333333332	Tu      	38
1207	21.0	21.833333333333332	Tu      	35
1208	16.0	16.833333333333332	Tu      	27
1209	17.0	17.833333333333332	Tu      	33
1210	18.0	18.833333333333332	Tu      	27
1211	19.0	19.833333333333332	Tu      	30
1212	20.0	20.833333333333332	Tu      	31
1213	21.0	21.833333333333332	Tu      	27
1214	16.0	16.833333333333332	Th      	31
1215	17.0	17.833333333333332	Th      	32
1216	18.0	18.833333333333332	Th      	31
1217	19.0	19.833333333333332	Th      	32
1218	16.0	16.833333333333332	Th      	32
1219	17.0	17.833333333333332	Th      	30
1220	18.0	18.833333333333332	Th      	34
1221	19.0	19.833333333333332	Th      	30
1222	20.0	20.833333333333332	Th      	33
1223	21.0	21.833333333333332	Th      	29
1224	9.0	9.833333333333334	Th      	32
1225	10.0	10.833333333333334	Th      	31
1226	12.0	12.833333333333334	Th      	30
1227	8.0	8.833333333333334	Th      	37
1228	12.0	12.833333333333334	Th      	37
1229	14.0	14.833333333333334	Th      	22
1230	15.0	15.833333333333334	Th      	28
1231	16.0	16.833333333333332	Th      	23
1232	18.0	18.833333333333332	Th      	26
1233	19.0	19.833333333333332	Th      	27
1234	15.0	15.833333333333334	Th      	35
1235	18.0	18.833333333333332	Th      	33
1236	19.0	19.833333333333332	Th      	33
1237	20.0	20.833333333333332	Th      	38
1238	21.0	21.833333333333332	Th      	33
1239	16.0	16.833333333333332	Th      	23
1240	17.0	17.833333333333332	Th      	25
1241	17.0	17.833333333333332	Tu      	36
1242	18.0	18.833333333333332	Tu      	36
1243	19.0	19.833333333333332	Tu      	36
1244	20.0	20.833333333333332	Tu      	35
1245	21.0	21.833333333333332	Tu      	31
1246	19.0	19.833333333333332	Tu      	34
1247	20.0	20.833333333333332	Tu      	35
1248	16.0	16.833333333333332	Tu      	36
1249	17.0	17.833333333333332	Tu      	37
1250	18.0	18.833333333333332	Tu      	35
1251	16.0	16.833333333333332	Tu      	32
1252	17.0	17.833333333333332	Tu      	36
1253	18.0	18.833333333333332	Tu      	35
1254	19.0	19.833333333333332	Tu      	33
1255	21.0	21.833333333333332	Tu      	34
1256	20.0	20.833333333333332	Tu      	34
1257	16.0	16.833333333333332	Tu      	32
1258	17.0	17.833333333333332	Tu      	31
1259	18.0	18.833333333333332	Tu      	20
1260	17.0	17.833333333333332	W      	31
1261	18.0	18.833333333333332	W      	20
1262	19.0	19.833333333333332	W      	17
1263	17.0	17.833333333333332	W      	28
1264	17.0	17.833333333333332	W      	34
1265	19.0	19.833333333333332	W      	36
1266	20.0	20.833333333333332	W      	30
1267	18.0	18.833333333333332	W      	34
1268	19.0	19.833333333333332	W      	29
1269	20.0	20.833333333333332	W      	28
1270	20.0	20.833333333333332	W      	11
1271	17.0	17.833333333333332	W      	31
1272	18.0	18.833333333333332	W      	31
1273	19.0	19.833333333333332	W      	32
1274	20.0	20.833333333333332	W      	32
1275	18.0	18.833333333333332	W      	34
1276	19.0	19.833333333333332	W      	35
1277	18.0	18.833333333333332	W      	30
1278	19.0	19.833333333333332	W      	31
1279	17.0	17.833333333333332	W      	29
1280	18.0	18.833333333333332	W      	34
1281	19.0	19.833333333333332	W      	35
1282	20.0	20.833333333333332	W      	33
1283	17.0	17.833333333333332	W      	34
1284	18.0	18.833333333333332	W      	32
1285	19.0	19.833333333333332	W      	33
1286	20.0	20.833333333333332	W      	31
1287	20.0	20.833333333333332	W      	23
1288	19.0	19.833333333333332	M      	35
1289	17.0	17.833333333333332	M      	36
1290	21.0	21.833333333333332	M      	36
1291	17.0	17.833333333333332	M      	35
1292	18.0	18.833333333333332	M      	33
1293	19.0	19.833333333333332	M      	38
1294	20.0	20.833333333333332	M      	38
1295	17.0	17.833333333333332	M      	38
1296	18.0	18.833333333333332	M      	36
1297	19.0	19.833333333333332	M      	38
1298	20.0	20.833333333333332	M      	38
1299	20.0	20.833333333333332	M      	34
1300	19.0	19.833333333333332	M      	34
1301	20.0	20.833333333333332	M      	35
1302	19.0	19.833333333333332	M      	34
1303	18.0	18.833333333333332	M      	29
1304	19.0	19.833333333333332	M      	34
1305	8.0	8.833333333333334	Tu      	26
1306	9.0	9.833333333333334	Tu      	6
1307	10.0	10.833333333333334	Tu      	15
1308	11.0	11.833333333333334	Tu      	23
1309	8.0	8.833333333333334	Tu      	36
1310	9.0	9.833333333333334	Tu      	35
1311	10.0	10.833333333333334	Tu      	36
1312	12.0	12.833333333333334	Tu      	31
1313	15.0	15.833333333333334	Tu      	37
1314	16.0	16.833333333333332	Tu      	33
1315	19.0	19.833333333333332	Tu      	31
1316	16.0	16.833333333333332	Tu      	34
1317	17.0	17.833333333333332	Tu      	31
1318	18.0	18.833333333333332	Tu      	33
1319	19.0	19.833333333333332	Tu      	28
1320	20.0	20.833333333333332	Tu      	14
1321	21.0	21.833333333333332	Tu      	10
1322	20.0	20.833333333333332	Tu      	14
1323	21.0	21.833333333333332	Tu      	17
1324	17.0	17.833333333333332	F      	35
1325	18.0	18.833333333333332	F      	35
1326	19.0	19.833333333333332	F      	31
1327	19.0	19.833333333333332	F      	35
1328	18.0	18.833333333333332	F      	32
1329	19.0	19.833333333333332	F      	36
1330	17.0	17.833333333333332	F      	29
1331	18.0	18.833333333333332	F      	28
1332	19.0	19.833333333333332	F      	26
1333	20.0	20.833333333333332	F      	21
1334	16.0	16.833333333333332	F      	30
1335	17.0	17.833333333333332	F      	31
1336	9.0	9.833333333333334	Th      	29
1337	10.0	10.833333333333334	Th      	22
1338	15.0	16.833333333333332	W      	14
1339	13.0	13.833333333333334	M      	16
1340	13.0	14.833333333333334	W      	11
1341	14.0	14.833333333333334	Tu      	27
1342	15.0	15.833333333333334	Tu      	22
1343	9.0	9.833333333333334	Th      	26
1344	10.0	10.833333333333334	Th      	23
1345	16.0	16.833333333333332	Th      	32
1346	17.0	17.833333333333332	Th      	33
1347	18.0	18.833333333333332	Th      	22
1348	19.0	19.833333333333332	Th      	27
1349	13.0	13.833333333333334	Tu      	32
1350	14.0	14.833333333333334	Tu      	29
1351	16.0	16.833333333333332	Tu      	31
1352	14.0	14.833333333333334	Th      	36
1353	15.0	15.833333333333334	Th      	34
1354	20.0	20.833333333333332	Th      	34
1355	17.0	17.833333333333332	Tu      	22
1356	18.0	18.833333333333332	Tu      	18
1357	8.0	8.833333333333334	Tu      	28
1358	9.0	9.833333333333334	Tu      	31
1359	10.0	10.833333333333334	Tu      	26
1360	12.0	12.833333333333334	Th      	37
1361	19.0	19.833333333333332	Th      	26
1362	19.0	19.833333333333332	Th      	25
1363	16.0	16.833333333333332	Th      	12
1364	17.0	17.833333333333332	Th      	16
1365	18.0	18.833333333333332	Th      	11
1366	20.0	20.833333333333332	Tu      	30
1367	19.0	19.833333333333332	Tu      	28
1368	14.0	14.833333333333334	Th      	30
1369	9.0	9.833333333333334	Tu      	29
1370	10.0	10.833333333333334	Tu      	29
1371	11.0	11.833333333333334	Tu      	22
1372	12.0	12.833333333333334	Tu      	21
1373	19.0	19.833333333333332	Tu      	34
1374	20.0	20.833333333333332	Tu      	27
1375	8.0	8.833333333333334	Th      	23
1376	9.0	9.833333333333334	Th      	22
1377	8.0	8.833333333333334	Th      	28
1378	18.0	18.833333333333332	Th      	36
1379	19.0	19.833333333333332	Th      	31
1380	19.0	19.833333333333332	Th      	38
1381	20.0	20.833333333333332	Th      	39
1382	20.0	20.833333333333332	Th      	34
1383	21.0	21.833333333333332	Th      	30
1384	20.0	20.833333333333332	M      	26
1385	20.0	20.833333333333332	Tu      	30
1386	21.0	21.833333333333332	Tu      	24
1387	20.0	20.833333333333332	Tu      	21
1388	21.0	21.833333333333332	Tu      	23
1389	18.0	18.833333333333332	Tu      	31
1390	20.0	20.833333333333332	Tu      	30
1391	17.0	17.833333333333332	Tu      	28
1392	18.0	18.833333333333332	Tu      	29
1393	12.0	12.833333333333334	Tu      	36
1394	13.0	13.833333333333334	Tu      	36
1395	18.0	18.833333333333332	Tu      	34
1396	19.0	19.833333333333332	Tu      	34
1397	19.0	19.833333333333332	Tu      	36
1398	20.0	20.833333333333332	Tu      	35
1399	16.0	16.833333333333332	Th      	31
1400	17.0	17.833333333333332	Th      	36
1401	18.0	18.833333333333332	Th      	20
1402	19.0	19.833333333333332	Th      	33
